Package Kind,Package Version,Generated At,Portfolio ID,Portfolio Name,Portfolio Version,Module ID,Module Name,Module Type,Module Version,Requirement Record ID,Requirement ID,Family,Requirement Title,Applicability,Applicability Rationale,Implementation Status,Implementation Narrative,Record Classification,Counting Disposition,Authoritative Implementation Source Module ID,Authoritative Implementation Source Module Name,Inherited Base Source Module ID,Inherited Base Source Module Name,Inherited Source Requirement Record ID,Inheritance Type,Inheritance Status,Responsibility Model,CSP Responsibility,ESP Responsibility,Organization Responsibility,Module Responsibility,Owner IDs,Evidence IDs,Evidence Counting Disposition,Supplement Narrative,Supplement Owner IDs,Supplement Evidence IDs,Scope,Remediation Plan,POA&M Reference,Override State,Override Rationale,Override Fields,Impact Review State,Impact Changed Fields,Review Status,Approval Status,Open Conflict IDs,Open Conflict Fields,Source Identifiers,Legacy Identifiers,Last Validated At
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_1_17,3.1.17,3.1,Wireless Access Protection,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_1_18,3.1.18,3.1,Mobile Device Connection,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_1_19,3.1.19,3.1,Encrypt CUI On Mobile,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_1_20,3.1.20,3.1,External Connections,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_1_21,3.1.21,3.1,Portable Storage Use,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_1_22,3.1.22,3.1,Control Public Information,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_2_1,3.2.1,3.2,Role-Based Risk Awareness,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_2_2,3.2.2,3.2,Role-Based Training,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_2_3,3.2.3,3.2,Insider Threat Awareness,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_3_1,3.3.1,3.3,System Auditing,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_3_2,3.3.2,3.3,User Accountability,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_3_3,3.3.3,3.3,Event Review,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_3_4,3.3.4,3.3,Audit Failure Alerting,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_3_5,3.3.5,3.3,Audit Correlation,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_3_6,3.3.6,3.3,Reduction & Reporting,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_3_7,3.3.7,3.3,Authoritative Time Source,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_3_8,3.3.8,3.3,Audit Protection,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_3_9,3.3.9,3.3,Audit Management,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_4_1,3.4.1,3.4,System Baselining,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_4_2,3.4.2,3.4,Security Configuration Enforcement,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_4_3,3.4.3,3.4,System Change Management,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_4_4,3.4.4,3.4,Security Impact Analysis,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_4_5,3.4.5,3.4,Access Restrictions for Change,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_4_6,3.4.6,3.4,Least Functionality,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_4_7,3.4.7,3.4,Nonessential Functionality,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_4_8,3.4.8,3.4,Application Execution Policy,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_4_9,3.4.9,3.4,User-Installed Software,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_1,3.5.1,3.5,Identification,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_2,3.5.2,3.5,Authentication,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_3,3.5.3,3.5,Multifactor Authentication,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_4,3.5.4,3.5,Replay-Resistant Authentication,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_5,3.5.5,3.5,Identifier Reuse,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_6,3.5.6,3.5,Identifier Handling,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_7,3.5.7,3.5,Password Complexity,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_8,3.5.8,3.5,Password Reuse,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_9,3.5.9,3.5,Temporary Passwords,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_10,3.5.10,3.5,Cryptographically-Protected Passwords,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_5_11,3.5.11,3.5,Obscure Feedback,applicable-shared-responsibility,Shared-service team and consuming modules retain documented residual responsibilities.,not-assessed,,shared-responsibility,reference-base-plus-shared-obligation,module-shared-security,Shared Security Services,,,,none,not-inherited,shared,,,,,,,base-reference; shared evidence attributable locally,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_6_1,3.6.1,3.6,Incident Handling,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_6_2,3.6.2,3.6,Incident Reporting,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_6_3,3.6.3,3.6,Incident Response Testing,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_7_1,3.7.1,3.7,Perform Maintenance,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_7_2,3.7.2,3.7,System Maintenance Control,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_7_3,3.7.3,3.7,Equipment Sanitization,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_7_4,3.7.4,3.7,Media Inspection,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_7_5,3.7.5,3.7,Nonlocal Maintenance,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_7_6,3.7.6,3.7,Maintenance Personnel,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_8_1,3.8.1,3.8,Media Protection,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_8_2,3.8.2,3.8,Media Access,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_8_3,3.8.3,3.8,Media Disposal,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-shared-security,Shared Security Services,shared-service,1.0,requirement-shared-security-3_8_4,3.8.4,3.8,Media Markings,pending-decision,,not-assessed,,pending,not-counted,module-shared-security,Shared Security Services,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
